n_features,features,mean_accuracy,mean_auc,mean_f1,mean_acc_0,mean_acc_1,mean_time,std_accuracy,std_auc,std_f1,std_acc_0,std_acc_1,std_time
38,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23, Feature12, Feature36, Feature27, Feature35, Feature19, Feature26, Feature3, Feature14, Feature51",0.7328735632183908,0.8177960155313097,0.7998342544713009,0.5402805527805529,0.8439100871608612,2.2553307056427,0.06760770633104016,0.0602318213993832,0.05461573635310742,0.14790926237384466,0.07960712781738095,0.04320170775867688
39,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23, Feature12, Feature36, Feature27, Feature35, Feature19, Feature26, Feature3, Feature14, Feature51, Feature20",0.7294252873563218,0.8162361994730416,0.7974533020903485,0.5325882450882451,0.8439100871608612,2.244724893569946,0.06343994614654266,0.06231538785543967,0.05254522773378772,0.14167150456257865,0.07960712781738095,0.0017295524041297033
40,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23, Feature12, Feature36, Feature27, Feature35, Feature19, Feature26, Feature3, Feature14, Feature51, Feature20, Feature24",0.7362068965517241,0.817821169084327,0.8017862064232528,0.5486138861138861,0.8439100871608612,2.2850945472717283,0.06330245194917111,0.06346190033596202,0.0513612447381781,0.14775252062023264,0.07960712781738095,0.04922316332653342
41,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23, Feature12, Feature36, Feature27, Feature35, Feature19, Feature26, Feature3, Feature14, Feature51, Feature20, Feature24, Feature7",0.7294252873563218,0.8168585793864432,0.7966298587059294,0.5395229770229769,0.8380277342196847,2.3140751838684084,0.06883359029087383,0.06305593591293507,0.05559787771644805,0.15583627344732953,0.0787174987768416,0.029962839798093797
42,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23, Feature12, Feature36, Feature27, Feature35, Feature19, Feature26, Feature3, Feature14, Feature51, Feature20, Feature24, Feature7, Feature53",0.7260919540229885,0.821682612651653,0.7948061118821826,0.5311896436896437,0.8391481823989564,2.292461705207825,0.0693686493488603,0.061128936740210506,0.05557586515073558,0.1554984614611291,0.08557090352253517,0.044417229348721124
43,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23, Feature12, Feature36, Feature27, Feature35, Feature19, Feature26, Feature3, Feature14, Feature51, Feature20, Feature24, Feature7, Feature53, Feature45",0.7260919540229885,0.817844447548782,0.7948061118821826,0.5311896436896437,0.8391481823989564,2.2909880876541138,0.0693686493488603,0.0643607250507227,0.05557586515073558,0.1554984614611291,0.08557090352253517,0.004112178956535944
44,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23, Feature12, Feature36, Feature27, Feature35, Feature19, Feature26, Feature3, Feature14, Feature51, Feature20, Feature24, Feature7, Feature53, Feature45, Feature37",0.7327586206896551,0.8160624157977099,0.7999124283299623,0.5388819513819514,0.8431923838115789,2.326839876174927,0.0608788630189373,0.06469275848025846,0.04966648014000299,0.14985769014079336,0.06834489631851265,0.0458406943042341
45,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23, Feature12, Feature36, Feature27, Feature35, Feature19, Feature26, Feature3, Feature14, Feature51, Feature20, Feature24, Feature7, Feature53, Feature45, Feature37, Feature54",0.7327586206896551,0.8196343826165806,0.8005150108263756,0.5388819513819514,0.8448969292661243,2.380617117881775,0.0608788630189373,0.06526554615825354,0.04750022013041235,0.14985769014079336,0.07431213271823833,0.016150775789006575
46,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23, Feature12, Feature36, Feature27, Feature35, Feature19, Feature26, Feature3, Feature14, Feature51, Feature20, Feature24, Feature7, Feature53, Feature45, Feature37, Feature54, Feature30",0.7258620689655173,0.8213325580794623,0.7955668552039015,0.5220987345987347,0.8439100871608612,2.334240174293518,0.0652165918907236,0.06285788790562576,0.05232239604434957,0.15626804083170256,0.07960712781738095,0.04390884443722829
47,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23, Feature12, Feature36, Feature27, Feature35, Feature19, Feature26, Feature3, Feature14, Feature51, Feature20, Feature24, Feature7, Feature53, Feature45, Feature37, Feature54, Feature30, Feature33",0.7258620689655173,0.8167463702448223,0.7946046466807173,0.5311896436896436,0.8386469292661243,2.3278003215789793,0.05535470364610806,0.06541519817927338,0.04622309254110631,0.14362964756202007,0.07414558102112102,0.002743216474579922
48,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23, Feature12, Feature36, Feature27, Feature35, Feature19, Feature26, Feature3, Feature14, Feature51, Feature20, Feature24, Feature7, Feature53, Feature45, Feature37, Feature54, Feature30, Feature33, Feature34",0.7328735632183908,0.8166864824202286,0.8019583236111518,0.5234973359973359,0.8547055417063156,2.3419668912887572,0.06582544969026506,0.06469074498033961,0.05256253412773451,0.14910927766563703,0.07324632281473488,0.04429706450434655
49,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23, Feature12, Feature36, Feature27, Feature35, Feature19, Feature26, Feature3, Feature14, Feature51, Feature20, Feature24, Feature7, Feature53, Feature45, Feature37, Feature54, Feature30, Feature33, Feature34, Feature4",0.7259770114942529,0.817865674143538,0.7955020825781534,0.5234973359973359,0.8439100871608612,2.402405548095703,0.06456087632012202,0.06278995585645895,0.05277620621598899,0.14910927766563703,0.07960712781738095,0.008026447998077864
