n_features,features,mean_accuracy,mean_auc,mean_f1,mean_acc_0,mean_acc_1,mean_time,std_accuracy,std_auc,std_f1,std_acc_0,std_acc_1,std_time
45,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature48, Feature5, Feature22, Feature44, Feature27, Feature49, Feature32, Feature60, Feature62, Feature1, Feature17, Feature47, Feature37, Feature57, Feature29, Feature59, Feature55, Feature23, Feature14, Feature58, Feature31, Feature36, Feature54, Feature12, Feature52, Feature38, Feature21, Feature30, Feature35, Feature26, Feature20, Feature16, Feature24, Feature3, Feature13, Feature34",0.7157471264367816,0.8144607456813338,0.7871711473601833,0.5144064269064268,0.8316441281456761,2.61865029335022,0.07077146933601003,0.06283649855435833,0.05865036882412589,0.1608848702417243,0.07280188075042208,0.04232904199913787
46,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature48, Feature5, Feature22, Feature44, Feature27, Feature49, Feature32, Feature60, Feature62, Feature1, Feature17, Feature47, Feature37, Feature57, Feature29, Feature59, Feature55, Feature23, Feature14, Feature58, Feature31, Feature36, Feature54, Feature12, Feature52, Feature38, Feature21, Feature30, Feature35, Feature26, Feature20, Feature16, Feature24, Feature3, Feature13, Feature34, Feature28",0.7158620689655172,0.8083039803333921,0.7875981572352035,0.5144064269064269,0.8318822233837715,2.6088722944259644,0.07809801390176102,0.06421271247789827,0.06279389393608034,0.17497905384173087,0.0785559860276393,0.006389831878554731
47,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature48, Feature5, Feature22, Feature44, Feature27, Feature49, Feature32, Feature60, Feature62, Feature1, Feature17, Feature47, Feature37, Feature57, Feature29, Feature59, Feature55, Feature23, Feature14, Feature58, Feature31, Feature36, Feature54, Feature12, Feature52, Feature38, Feature21, Feature30, Feature35, Feature26, Feature20, Feature16, Feature24, Feature3, Feature13, Feature34, Feature28, Feature33",0.7193103448275862,0.810355574107122,0.7905020825781532,0.5158050283050283,0.8380277342196847,2.6449438333511353,0.07320458557305846,0.06086141822386271,0.05886721301653517,0.15780610403448417,0.0787174987768416,0.03951412823066756
48,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature48, Feature5, Feature22, Feature44, Feature27, Feature49, Feature32, Feature60, Feature62, Feature1, Feature17, Feature47, Feature37, Feature57, Feature29, Feature59, Feature55, Feature23, Feature14, Feature58, Feature31, Feature36, Feature54, Feature12, Feature52, Feature38, Feature21, Feature30, Feature35, Feature26, Feature20, Feature16, Feature24, Feature3, Feature13, Feature34, Feature28, Feature33, Feature25",0.7157471264367816,0.8100346298008837,0.7887500947286045,0.5067141192141191,0.8375264810868526,2.6549381971359254,0.07077146933601003,0.06117212795233242,0.05601039754401059,0.16856236566152816,0.06945519240407882,0.03447935222275905
49,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature48, Feature5, Feature22, Feature44, Feature27, Feature49, Feature32, Feature60, Feature62, Feature1, Feature17, Feature47, Feature37, Feature57, Feature29, Feature59, Feature55, Feature23, Feature14, Feature58, Feature31, Feature36, Feature54, Feature12, Feature52, Feature38, Feature21, Feature30, Feature35, Feature26, Feature20, Feature16, Feature24, Feature3, Feature13, Feature34, Feature28, Feature33, Feature25, Feature41",0.7190804597701149,0.8122164854695815,0.7919208264359214,0.5067141192141191,0.843408834028029,2.657436800003052,0.0658555492149239,0.06128945128827179,0.05162209808124249,0.16856236566152816,0.0705036951742159,0.0065295328960401754
50,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature48, Feature5, Feature22, Feature44, Feature27, Feature49, Feature32, Feature60, Feature62, Feature1, Feature17, Feature47, Feature37, Feature57, Feature29, Feature59, Feature55, Feature23, Feature14, Feature58, Feature31, Feature36, Feature54, Feature12, Feature52, Feature38, Feature21, Feature30, Feature35, Feature26, Feature20, Feature16, Feature24, Feature3, Feature13, Feature34, Feature28, Feature33, Feature25, Feature41, Feature45",0.7190804597701149,0.8125866818366818,0.7919208264359214,0.5067141192141191,0.843408834028029,2.685473585128784,0.0658555492149239,0.06476248749909079,0.05162209808124249,0.16856236566152816,0.0705036951742159,0.035574058306622205
51,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature48, Feature5, Feature22, Feature44, Feature27, Feature49, Feature32, Feature60, Feature62, Feature1, Feature17, Feature47, Feature37, Feature57, Feature29, Feature59, Feature55, Feature23, Feature14, Feature58, Feature31, Feature36, Feature54, Feature12, Feature52, Feature38, Feature21, Feature30, Feature35, Feature26, Feature20, Feature16, Feature24, Feature3, Feature13, Feature34, Feature28, Feature33, Feature25, Feature41, Feature45, Feature19",0.7089655172413794,0.8109991337638396,0.783806685548995,0.49560300810300806,0.8322633231921157,2.7008671522140504,0.06388943746282036,0.06220278578456816,0.05086003858459936,0.1611517333881978,0.06686641088470653,0.032147053376534195
52,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature48, Feature5, Feature22, Feature44, Feature27, Feature49, Feature32, Feature60, Feature62, Feature1, Feature17, Feature47, Feature37, Feature57, Feature29, Feature59, Feature55, Feature23, Feature14, Feature58, Feature31, Feature36, Feature54, Feature12, Feature52, Feature38, Feature21, Feature30, Feature35, Feature26, Feature20, Feature16, Feature24, Feature3, Feature13, Feature34, Feature28, Feature33, Feature25, Feature41, Feature45, Feature19, Feature53",0.7225287356321839,0.8132403332534912,0.7947188428924745,0.5039363414363415,0.848671991922766,2.709803342819214,0.06727271104203132,0.06346537209990062,0.052615985578392976,0.1633039018894037,0.07589712335990575,0.005722556595066009
53,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature48, Feature5, Feature22, Feature44, Feature27, Feature49, Feature32, Feature60, Feature62, Feature1, Feature17, Feature47, Feature37, Feature57, Feature29, Feature59, Feature55, Feature23, Feature14, Feature58, Feature31, Feature36, Feature54, Feature12, Feature52, Feature38, Feature21, Feature30, Feature35, Feature26, Feature20, Feature16, Feature24, Feature3, Feature13, Feature34, Feature28, Feature33, Feature25, Feature41, Feature45, Feature19, Feature53, Feature51",0.7190804597701149,0.8160092185076705,0.7919208264359214,0.5067141192141191,0.843408834028029,2.7310322523117065,0.0658555492149239,0.06501569916033292,0.05162209808124249,0.16856236566152816,0.0705036951742159,0.0344341515598044
54,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature48, Feature5, Feature22, Feature44, Feature27, Feature49, Feature32, Feature60, Feature62, Feature1, Feature17, Feature47, Feature37, Feature57, Feature29, Feature59, Feature55, Feature23, Feature14, Feature58, Feature31, Feature36, Feature54, Feature12, Feature52, Feature38, Feature21, Feature30, Feature35, Feature26, Feature20, Feature16, Feature24, Feature3, Feature13, Feature34, Feature28, Feature33, Feature25, Feature41, Feature45, Feature19, Feature53, Feature51, Feature7",0.7293103448275863,0.8148400173384693,0.7994974368174099,0.5144064269064268,0.8532174464682205,2.732500672340393,0.06922985738576283,0.06517856139577513,0.05553094061830867,0.1608848702417243,0.06958946808889388,0.008410918562066633
55,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature48, Feature5, Feature22, Feature44, Feature27, Feature49, Feature32, Feature60, Feature62, Feature1, Feature17, Feature47, Feature37, Feature57, Feature29, Feature59, Feature55, Feature23, Feature14, Feature58, Feature31, Feature36, Feature54, Feature12, Feature52, Feature38, Feature21, Feature30, Feature35, Feature26, Feature20, Feature16, Feature24, Feature3, Feature13, Feature34, Feature28, Feature33, Feature25, Feature41, Feature45, Feature19, Feature53, Feature51, Feature7, Feature4",0.7258620689655173,0.8164842064826585,0.7965706075491172,0.5144064269064268,0.848671991922766,2.7937952041625977,0.06853939233962934,0.0646693950613163,0.054649006463677825,0.1608848702417243,0.07589712335990575,0.041555655093378906
56,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature48, Feature5, Feature22, Feature44, Feature27, Feature49, Feature32, Feature60, Feature62, Feature1, Feature17, Feature47, Feature37, Feature57, Feature29, Feature59, Feature55, Feature23, Feature14, Feature58, Feature31, Feature36, Feature54, Feature12, Feature52, Feature38, Feature21, Feature30, Feature35, Feature26, Feature20, Feature16, Feature24, Feature3, Feature13, Feature34, Feature28, Feature33, Feature25, Feature41, Feature45, Feature19, Feature53, Feature51, Feature7, Feature4, Feature11",0.7190804597701149,0.8124634004339886,0.7919208264359214,0.5067141192141191,0.843408834028029,2.802225422859192,0.0658555492149239,0.06417893849826008,0.05162209808124249,0.16856236566152816,0.0705036951742159,0.03442643366352763
57,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature48, Feature5, Feature22, Feature44, Feature27, Feature49, Feature32, Feature60, Feature62, Feature1, Feature17, Feature47, Feature37, Feature57, Feature29, Feature59, Feature55, Feature23, Feature14, Feature58, Feature31, Feature36, Feature54, Feature12, Feature52, Feature38, Feature21, Feature30, Feature35, Feature26, Feature20, Feature16, Feature24, Feature3, Feature13, Feature34, Feature28, Feature33, Feature25, Feature41, Feature45, Feature19, Feature53, Feature51, Feature7, Feature4, Feature11, Feature9",0.7191954022988505,0.8107553297522339,0.7934757898847156,0.49560300810300806,0.849658834028029,2.810341143608093,0.06545681827581024,0.06806673820731675,0.04986369684688788,0.1611517333881978,0.07025648089584612,0.0052170697545617884
58,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature48, Feature5, Feature22, Feature44, Feature27, Feature49, Feature32, Feature60, Feature62, Feature1, Feature17, Feature47, Feature37, Feature57, Feature29, Feature59, Feature55, Feature23, Feature14, Feature58, Feature31, Feature36, Feature54, Feature12, Feature52, Feature38, Feature21, Feature30, Feature35, Feature26, Feature20, Feature16, Feature24, Feature3, Feature13, Feature34, Feature28, Feature33, Feature25, Feature41, Feature45, Feature19, Feature53, Feature51, Feature7, Feature4, Feature11, Feature9, Feature8",0.7191954022988506,0.8163436628157991,0.7919208264359214,0.5067141192141191,0.8431923838115789,2.824592137336731,0.06545681827581024,0.05959251145137207,0.05162209808124249,0.16856236566152816,0.06834489631851265,0.04020251742659981
59,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature48, Feature5, Feature22, Feature44, Feature27, Feature49, Feature32, Feature60, Feature62, Feature1, Feature17, Feature47, Feature37, Feature57, Feature29, Feature59, Feature55, Feature23, Feature14, Feature58, Feature31, Feature36, Feature54, Feature12, Feature52, Feature38, Feature21, Feature30, Feature35, Feature26, Feature20, Feature16, Feature24, Feature3, Feature13, Feature34, Feature28, Feature33, Feature25, Feature41, Feature45, Feature19, Feature53, Feature51, Feature7, Feature4, Feature11, Feature9, Feature8, Feature10",0.7158620689655173,0.8121546231546232,0.7899696069237263,0.49560300810300806,0.8431923838115789,2.8318947315216065,0.06550070370025979,0.0658216656019287,0.051648599655470584,0.1611517333881978,0.06834489631851265,0.008109172066314061
60,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature48, Feature5, Feature22, Feature44, Feature27, Feature49, Feature32, Feature60, Feature62, Feature1, Feature17, Feature47, Feature37, Feature57, Feature29, Feature59, Feature55, Feature23, Feature14, Feature58, Feature31, Feature36, Feature54, Feature12, Feature52, Feature38, Feature21, Feature30, Feature35, Feature26, Feature20, Feature16, Feature24, Feature3, Feature13, Feature34, Feature28, Feature33, Feature25, Feature41, Feature45, Feature19, Feature53, Feature51, Feature7, Feature4, Feature11, Feature9, Feature8, Feature10, Feature50",0.7124137931034482,0.8066206783985421,0.7870427776554336,0.49560300810300806,0.8386469292661243,2.83996376991272,0.06405053164321568,0.06930793584756473,0.05014612372947444,0.1611517333881978,0.07414558102112102,0.030054900683532924
61,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature48, Feature5, Feature22, Feature44, Feature27, Feature49, Feature32, Feature60, Feature62, Feature1, Feature17, Feature47, Feature37, Feature57, Feature29, Feature59, Feature55, Feature23, Feature14, Feature58, Feature31, Feature36, Feature54, Feature12, Feature52, Feature38, Feature21, Feature30, Feature35, Feature26, Feature20, Feature16, Feature24, Feature3, Feature13, Feature34, Feature28, Feature33, Feature25, Feature41, Feature45, Feature19, Feature53, Feature51, Feature7, Feature4, Feature11, Feature9, Feature8, Feature10, Feature50, Feature6",0.7191954022988506,0.8094603086971507,0.7928732073883025,0.49560300810300806,0.8479542885734836,2.8564788579940794,0.06545681827581024,0.06914220865828148,0.05184971723782453,0.1611517333881978,0.06403857164051471,0.043817963059375444
62,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature48, Feature5, Feature22, Feature44, Feature27, Feature49, Feature32, Feature60, Feature62, Feature1, Feature17, Feature47, Feature37, Feature57, Feature29, Feature59, Feature55, Feature23, Feature14, Feature58, Feature31, Feature36, Feature54, Feature12, Feature52, Feature38, Feature21, Feature30, Feature35, Feature26, Feature20, Feature16, Feature24, Feature3, Feature13, Feature34, Feature28, Feature33, Feature25, Feature41, Feature45, Feature19, Feature53, Feature51, Feature7, Feature4, Feature11, Feature9, Feature8, Feature10, Feature50, Feature6, Feature18",0.7259770114942529,0.8109573819426761,0.7961310471095568,0.5220987345987346,0.8431923838115789,2.855948233604431,0.06637709604706009,0.06745152977951323,0.05209775145165861,0.16724232850378168,0.06834489631851265,0.010756414137802877
63,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature48, Feature5, Feature22, Feature44, Feature27, Feature49, Feature32, Feature60, Feature62, Feature1, Feature17, Feature47, Feature37, Feature57, Feature29, Feature59, Feature55, Feature23, Feature14, Feature58, Feature31, Feature36, Feature54, Feature12, Feature52, Feature38, Feature21, Feature30, Feature35, Feature26, Feature20, Feature16, Feature24, Feature3, Feature13, Feature34, Feature28, Feature33, Feature25, Feature41, Feature45, Feature19, Feature53, Feature51, Feature7, Feature4, Feature11, Feature9, Feature8, Feature10, Feature50, Feature6, Feature18, Feature15",0.7259770114942529,0.8116823630159544,0.795608399025933,0.5234973359973359,0.8431923838115789,2.881990575790405,0.05877644397176852,0.0701392975350177,0.04886089133276711,0.14910927766563703,0.06834489631851265,0.039542291872619754
